id_coddep_codecommune,code_departement,code_commune,code_postal,nom_commune,population
01103,01,103,1170,CHEVRY,2196
06004,06,4,6160,ANTIBES,74523
06088,06,88,6000,NICE,345528
06123,06,123,6700,SAINT LAURENT DU VAR,29352
13005,13,5,13400,AUBAGNE,47986
13028,13,28,13600,LA CIOTAT,36374
13208,13,208,13008,MARSEILLE 8EME,82690
13212,13,212,13012,MARSEILLE 12EME,61958
14338,14,338,14510,HOULGATE,1748
14366,14,366,14100,LISIEUX,20692
17300,17,300,17000,LA ROCHELLE,79333
25056,25,56,25000,BESANCON,121144
29232,29,232,29000,QUIMPER,65761
29260,29,260,29290,SAINT RENAN,8358
31555,31,555,31500,TOULOUSE,498596
33063,33,63,33800,BORDEAUX,264257
33097,33,97,33121,CARCANS,2454
33449,33,449,33160,SAINT MEDARD EN JALLES,32328
34145,34,145,34400,LUNEL,26627
34150,34,150,34340,MARSEILLAN,7838
34199,34,199,34120,PEZENAS,8273
37156,37,156,37270,MONTLOUIS-SUR-LOIRE,11017
37261,37,261,37000,TOURS,139843
38185,38,185,38000,GRENOBLE,160441
40266,40,266,40170,ST-JULIEN-EN-BORN,1717
40328,40,328,40480,VIEUX BOUCAU-LES-BAINS,1636
44143,44,143,44400,REZE,43710
44184,44,184,44600,SAINT-NAZAIRE,73139
51230,51,230,51200,EPERNAY,22901
54395,54,395,54000,NANCY,106504
56161,56,161,56400,PLOEMEL,3077
58194,58,194,58000,NEVERS,34069
59512,59,512,59100,ROUBAIX,99294
60057,60,57,60000,BEAUVAIS,58520
60155,60,155,60660,CIRES LES MELLO,4046
60159,60,159,60200,COMPIEGNE,41643
60524,60,524,60290,RANTIGNY,2564
69149,69,149,69600,OULLINS,26831
69384,69,384,69004,LYON 4EME,36470
74119,74,119,74500,EVIAN-LES-BAINS,9359
74236,74,236,74170,SAINT GERVAIS LES BAINS,5734
74238,74,238,74430,SAINT-JEAN-D'AULPS,1584
74278,74,278,74300,THYEZ,6480
75105,75,105,75005,PARIS 05,58897
75110,75,110,75010,PARIS 10,86863
75111,75,111,75011,PARIS 11,146028
75112,75,112,75012,PARIS 12,140237
75115,75,115,75015,PARIS 15,232668
75118,75,118,75018,PARIS 18,193288
76217,76,217,76200,DIEPPE,28709
76451,76,451,76130,MONT-SAINT-AIGNAN,19732
76655,76,655,76460,SAINT-VALERY-EN-CAUX,4091
77118,77,118,77410,CLAYE-SOUILLY,12305
78350,78,350,78430,LOUVECIENNES,7401
78423,78,423,78180,MONTIGNY LE BRETONNEUX,32741
78545,78,545,78210,SAINT-CYR-L ECOLE,20432
78551,78,551,78100,SAINT-GERMAIN-EN-LAYE,46649
78586,78,586,78500,SARTROUVILLE,53223
78640,78,640,78140,VELIZY VILLACOUBLAY,23276
83062,83,62,83130,LA GARDE,25818
83069,83,69,83400,HYERES,55798
83112,83,112,83270,SAINT-CYR-SUR-MER,11725
83123,83,123,83110,SANARY SUR MER,17160
84007,84,7,84000,AVIGNON,92821
85047,85,47,85300,CHALLANS,22095
86062,86,62,86360,CHASSENEUIL-DU-POITOU,4743
86194,86,194,86000,POITIERS,91487
87075,87,75,87170,ISLE,7998
87085,87,85,87100,LIMOGES,133136
91249,91,249,91470,FORGES-LES-BAINS,3998
91689,91,689,91320,WISSOUS,7202
92025,92,25,92700,COLOMBES,87120
92026,92,26,92400,COURBEVOIE,82213
92036,92,36,92230,GENNEVILLIERS,48746
92044,92,44,92300,LEVALLOIS-PERRET,66653
93032,93,32,93220,GAGNY,39860
93051,93,51,93160,NOISY-LE-GRAND,68256
93057,93,57,93320,LES PAVILLONS-SOUS-BOIS,23995
93071,93,71,93270,SEVRAN,51907
94044,94,44,94450,LIMEIL-BREVANNES,27945
94060,94,60,94510,LA QUEUE-EN-BRIE,12184
94080,94,80,94300,VINCENNES,50230
95252,95,252,95130,FRANCONVILLE LA GARENNE,37564
95388,95,388,95180,MENUCOURT,5955
95607,95,607,95150,TAVERNY,27062
01262,01,262,1120,MONTLUEL,6969
02408,02,408,2000,LAON,24970
03190,03,190,3000,MOULINS,19788
04073,04,73,4400,ENCHASTRAYES,400
04166,04,166,4500,RIEZ,1765
04209,04,209,4200,SISTERON,7834
06027,06,27,6800,CAGNES SUR MER,52669
06159,06,159,6230,VILLEFRANCHE-SUR-MER,5068
10323,10,323,10100,ROMILLY SUR SEINE,14798
13119,13,119,13470,CARNOUX-EN-PROVENCE,6582
13201,13,201,13001,MARSEILLE 1ER,40093
13204,13,204,13004,MARSEILLE 4EME,49599
13206,13,206,13006,MARSEILLE 6EME,42541
13209,13,209,13009,MARSEILLE 9EME,77287
14118,14,118,14000,CAEN,108404
14333,14,333,14600,HONFLEUR,6933
14715,14,715,14360,TROUVILLE-SUR-MER,4692
14754,14,754,14640,VILLERS-SUR-MER,2601
17414,17,414,17138,SAINT-XANDRE,5254
22113,22,113,22300,LANNION,21146
22168,22,168,22700,PERROS-GUIREC,7285
22278,22,278,22000,SAINT-BRIEUC,45099
24322,24,322,24000,PERIGUEUX,31476
25527,25,527,25410,SAINT VIT,4995
28085,28,85,28000,CHARTRES,39698
30003,30,3,30220,AIGUES-MORTES,8640
30007,30,7,30100,ALES,42452
30133,30,133,30240,LE GRAU DU ROI,8492
30189,30,189,30900,NIMES,150786
32013,32,13,32000,AUCH,23276
33005,33,5,33510,ANDERNOS-LES-BAINS,12517
33075,33,75,33520,BRUGES,19590
33550,33,550,33140,VILLENAVE D ORNON,36959
34023,34,23,34540,BALARUC LES BAINS,7082
38169,38,169,38600,FONTAINE,23445
38253,38,253,38860,LES DEUX ALPES,1965
40046,40,46,40600,BISCARROSSE,14292
40088,40,88,40100,DAX,21684
40304,40,304,40150,SOORTS-HOSSEGOR,3566
42256,42,256,42680,SAINT-MARCELLIN-EN-FOREZ,5051
44109,44,109,44100,NANTES,323975
44190,44,190,44230,ST SEBASTIEN SUR LOIRE,28169
44204,44,204,44470,THOUARE-SUR-LOIRE,10661
45234,45,234,45000,ORLEANS,118632
45286,45,286,45650,SAINT-JEAN-LE-BLANC,9303
50002,50,2,50180,AGNEAUX,4592
51454,51,454,51100,REIMS,184114
56062,56,62,56680,GAVRES,700
59368,59,368,59110,LA MADELEINE,22044
59378,59,378,59700,MARCQ EN BAROEUL,39183
59491,59,491,59590,RAISMES,12388
60382,60,382,60280,MARGNY LES COMPIEGNE,8853
60395,60,395,60110,MERU,14634
62041,62,41,62000,ARRAS,42482
63300,63,300,63200,RIOM,19762
69003,69,3,69250,ALBIGNY-SUR-SAONE,2989
69204,69,204,69230,SAINT-GENIS-LAVAL,21391
69264,69,264,69400,VILLEFRANCHE,36710
69389,69,389,69009,LYON 9EME,52520
70550,70,550,70000,VESOUL,15663
74014,74,14,74300,ARACHES LA FRASSE,1901
74249,74,249,74500,SAINT-PAUL-EN-CHABLAIS,2570
75102,75,102,75002,PARIS 02,21735
75103,75,103,75003,PARIS 03,34306
75104,75,104,75004,PARIS 04,29390
75106,75,106,75006,PARIS 06,41171
75107,75,107,75007,PARIS 07,49681
75114,75,114,75014,PARIS 14,136568
75117,75,117,75017,PARIS 17,167975
75120,75,120,75020,PARIS 20,195918
76351,76,351,76600,LE HAVRE,170120
76447,76,447,76290,MONTIVILLIERS,15705
77005,77,5,77410,ANNET-SUR-MARNE,3326
77014,77,14,77210,AVON,13643
77058,77,58,77600,BUSSY-SAINT-GEORGES,26944
77059,77,59,77600,BUSSY-SAINT-MARTIN,661
77192,77,192,77610,FONTENAY-TRESIGNY,5767
77259,77,259,77230,LONGPERRIER,2342
77288,77,288,77000,MELUN,41139
77379,77,379,77160,PROVINS,12417
78005,78,5,78260,ACHERES,21688
78372,78,372,78160,MARLY-LE-ROI,16884
78383,78,383,78310,MAUREPAS,17931
78550,78,550,78640,SAINT-GERMAIN-DE-LA-GRANGE,1887
78621,78,621,78190,TRAPPES,32759
78646,78,646,78000,VERSAILLES,86846
82096,82,96,82290,LA VILLE DIEU DU TEMPLE,3192
83009,83,9,83150,BANDOL,8548
83034,83,34,83320,CARQUEIRANNE,9681
83070,83,70,83980,LE LAVANDOU,6045
85035,85,35,85470,BRETIGNOLLES-SUR-MER,5155
85127,85,127,85560,LONGEVILLE-SUR-MER,2431
85194,85,194,85100,SABLES-D'OLONNE (LES),46463
85262,85,262,85660,SAINT-PHILBERT-DE-BOUAINE,3574
88372,88,372,88110,RAON L ETAPE,6346
90010,90,10,90000,BELFORT,47242
91114,91,114,91800,BRUNOY,25757
91225,91,225,91450,ETIOLLES,3294
91326,91,326,91260,JUVISY SUR ORGE,17581
91377,91,377,91300,MASSY,50996
91425,91,425,91310,MONTLHERY,7904
91570,91,570,91240,SAINT-MICHEL-SUR-ORGE,20631
91589,91,589,91600,SAVIGNY-SUR-ORGE,36823
92004,92,4,92600,ASNIERES-SUR-SEINE,87809
92009,92,9,92270,BOIS-COLOMBES,29082
92012,92,12,92100,BOULOGNE-BILLANCOURT,122825
92014,92,14,92340,BOURG-LA-REINE,21410
92022,92,22,92370,CHAVILLE,21081
92023,92,23,92140,CLAMART,53424
92048,92,48,92360,MEUDON,46502
92050,92,50,92000,NANTERRE,96917
92063,92,63,92500,RUEIL-MALMAISON,79788
92075,92,75,92170,VANVES,28131
93001,93,1,93300,AUBERVILLIERS,89139
93006,93,6,93170,BAGNOLET,36166
93010,93,10,93140,BONDY,54746
93048,93,48,93100,MONTREUIL,111810
94016,94,16,94230,CACHAN,30714
94022,94,22,94600,CHOISY-LE-ROI,46359
94033,94,33,94120,FONTENAY-SOUS-BOIS,52427
94041,94,41,94200,IVRY-SUR-SEINE,63998
94042,94,42,94340,JOINVILLE-LE-PONT,19807
94052,94,52,94130,NOGENT-SUR-MARNE,34278
94068,94,68,94210,SAINT-MAUR-DES-FOSSES,75888
94071,94,71,94370,SUCY-EN-BRIE,27415
94076,94,76,94800,VILLEJUIF,55451
94079,94,79,94350,VILLIERS-SUR-MARNE,29014
95203,95,203,95600,EAUBONNE,25653
95218,95,218,95610,ERAGNY-SUR-OISE,18416
95500,95,500,95300,PONTOISE,32891
95572,95,572,95310,ST OUEN L AUMONE,24789
14079,14,79,14910,BLONVILLE-SUR-MER,1588
74256,74,256,74700,SALLANCHES,17322
80021,80,21,80000,AMIENS,137380
82112,82,112,82200,MOISSAC,13697
91223,91,223,91150,ETAMPES,25813
01160,01,160,1210,FERNEY-VOLTAIRE,10189
01288,01,288,1630,PERON,2772
04070,04,70,4000,DIGNE-LES-BAINS,17404
06029,06,29,6400,CANNES,75347
06032,06,32,6320,CAP-D AIL,4591
06079,06,79,6210,MANDELIEU-LA-NAPOULE,22281
06083,06,83,6500,MENTON,30981
10325,10,325,10430,ROSIERES PRES TROYES,4868
10343,10,343,10800,SAINT JULIEN LES VILLAS,6910
10362,10,362,10300,SAINTE SAVINE,10896
11170,11,170,11430,GRUISSAN,5167
13022,13,22,13260,CASSIS,7013
13101,13,101,13119,SAINT SAVOURNIN,3502
13205,13,205,13005,MARSEILLE 5EME,46431
13207,13,207,13007,MARSEILLE 7EME,35010
13210,13,210,13010,MARSEILLE 10EME,58831
14220,14,220,14800,DEAUVILLE,3625
18033,18,33,18000,BOURGES,66606
19031,19,31,19100,BRIVE LA GAILLARDE,47615
2A362,2A,362,20144,ZONZA,2794
30106,30,106,30170,DURFORT-ET-SAINT-MARTIN-DE-,745
31203,31,203,31270,FROUZINS,9454
33039,33,39,33130,BEGLES,30991
33514,33,514,33780,SOULAC-SUR-MER,2850
33522,33,522,33400,TALENCE,44799
33533,33,533,33210,TOULENNE,2780
34003,34,3,34300,AGDE,30000
34079,34,79,34800,CLERMONT L HERAULT,9190
34157,34,157,34140,MEZE,12473
34301,34,301,34200,SETE,44459
35210,35,210,35740,PACE,12189
35238,35,238,35000,RENNES,224655
38191,38,191,38750,HUEZ,1340
38421,38,421,38400,SAINT-MARTIN-D'HERES,38200
39526,39,526,39500,TAVAUX,4054
40281,40,281,40280,SAINT-PIERRE-DU-MONT,10049
40284,40,284,40230,ST-VINCENT-DE-TYROSSE,7986
40312,40,312,40220,TARNOS,12933
40317,40,317,40230,TOSSE,3298
42005,42,5,42160,ANDREZIEUX-BOUTHEON,10113
42187,42,187,42300,ROANNE,34547
42332,42,332,42300,VILLEREST,5172
43157,43,157,43000,LE PUY EN VELAY,20096
44035,44,35,44240,CHAPELLE-SUR-ERDRE (LA),19957
44132,44,132,44380,PORNICHET,11440
44198,44,198,44840,SORINIERES (LES),8897
45075,45,75,45380,LA CHAPELLE ST MESMIN,10398
45232,45,232,45160,OLIVET,22867
45284,45,284,45800,ST JEAN DE BRAYE,21880
49007,49,7,49100,ANGERS,158930
49099,49,99,49300,CHOLET,55979
50147,50,147,50200,COUTANCES,9581
51108,51,108,51000,CHALONS EN CHAMPAGNE,45625
54263,54,263,54310,HOMECOURT,6322
56023,56,23,56400,BRECH,6942
60342,60,342,60290,LAIGNEVILLE,4773
60513,60,513,60460,PRECY SUR OISE,3290
62893,62,893,62930,WIMEREUX,6505
64102,64,102,64100,BAYONNE,53063
69089,69,89,69340,FRANCHEVILLE,15164
69176,69,176,69510,SOUCIEU EN JARREST,4674
69381,69,381,69001,LYON 1ER,30423
69383,69,383,69003,LYON 3EME,103731
72181,72,181,72000,LE MANS,146703
73257,73,257,73440,LES BELLEVILLE,3611
74311,74,311,74250,VIUZ-EN-SALLAZ,4532
75113,75,113,75013,PARIS 13,181233
75116,75,116,75016,PARIS 16,167777
77061,77,61,77130,CANNES-ECLUSE,2517
77079,77,79,77430,CHAMPAGNE SUR SEINE,6502
77284,77,284,77100,MEAUX,56229
77285,77,285,77350,LE MEE SUR SEINE,21059
77307,77,307,77144,MONTEVRAIN,13628
77419,77,419,77670,SAINT-MAMMES,3508
77450,77,450,77170,SERVON,3340
77487,77,487,77000,VAUX-LE-PENIL,11260
78146,78,146,78400,CHATOU,30654
78165,78,165,78340,CLAYES-SOUS-BOIS (LES),17722
78358,78,358,78600,MAISONS-LAFFITTE,23862
78382,78,382,78780,MAURECOURT,4467
78481,78,481,78230,PECQ (LE),16046
80228,80,228,80550,LE CROTOY,2022
82121,82,121,82000,MONTAUBAN,62832
83137,83,137,83200,TOULON,180641
84031,84,31,84200,CARPENTRAS,29949
85164,85,164,85690,NOTRE-DAME-DE-MONTS,2196
87161,87,161,87400,ST-LEONARD-DE-NOBLAT,4500
88160,88,160,88000,EPINAL,33706
88181,88,181,88230,FRAIZE,2887
91086,91,86,91070,BONDOUFLE,10144
91156,91,156,91630,CHEPTAINVILLE,2256
91174,91,174,91100,CORBEIL ESSONNES,51528
92002,92,2,92160,ANTONY,63535
92024,92,24,92110,CLICHY,63346
92032,92,32,92260,FONTENAY-AUX-ROSES,25762
92040,92,40,92130,ISSY-LES-MOULINEAUX,68685
92051,92,51,92200,NEUILLY-SUR-SEINE,60584
92060,92,60,92350,LE PLESSIS-ROBINSON,30215
92062,92,62,92800,PUTEAUX,45446
92072,92,72,92310,SEVRES,23852
92073,92,73,92150,SURESNES,49816
93045,93,45,93260,LES LILAS,23575
93072,93,72,93240,STAINS,38361
93073,93,73,93290,TREMBLAY-EN-FRANCE,36624
94002,94,2,94140,ALFORTVILLE,44966
94004,94,4,94470,BOISSY-SAINT-LEGER,17032
94018,94,18,94220,CHARENTON-LE-PONT,30086
94028,94,28,94000,CRETEIL,93722
94037,94,37,94250,GENTILLY,18921
94043,94,43,94270,LE KREMLIN-BICETRE,25085
94074,94,74,94460,VALENTON,14934
94078,94,78,94190,VILLENEUVE-SAINT-GEORGES,34992
95039,95,39,95430,AUVERS-SUR-OISE,6915
95199,95,199,95330,DOMONT,15698
95219,95,219,95120,ERMONT,29183
95306,95,306,95220,HERBLAY-SUR-SEINE,31545
95527,95,527,95700,ROISSY-EN-FRANCE,2859
01033,01,33,1200,VALSERHONE,16728
01258,01,258,1090,MONTCEAUX,1222
01354,01,354,1630,ST-GENIS-POUILLY,14143
06012,06,12,6240,BEAUSOLEIL,13488
06033,06,33,6510,CARROS,12686
06092,06,92,6440,PEILLON,1478
07019,07,19,7200,AUBENAS,13255
07042,07,42,7700,BOURG-SAINT-ANDEOL,7352
07304,07,304,7150,SALAVAS,716
11262,11,262,11100,NARBONNE,56700
11266,11,266,11210,PORT-LA-NOUVELLE,5863
13202,13,202,13002,MARSEILLE 2EME,25275
13213,13,213,13013,MARSEILLE 13EME,92075
25265,25,265,25870,GENEUILLE,1337
26058,26,58,26500,BOURG LES VALENCE,20358
26281,26,281,26100,ROMANS-SUR-ISERE,33778
27299,27,299,27930,GRAVIGNY,4075
28134,28,134,28100,DREUX,31165
31066,31,66,31660,BESSIERES,4189
31113,31,113,31320,CASTANET TOLOSAN,14462
33051,33,51,33380,BIGANOS,11113
33081,33,81,33410,CADILLAC,2864
33249,33,249,33310,LORMONT,23498
33281,33,281,33700,MERIGNAC,72920
34108,34,108,34110,FRONTIGNAN,23255
38186,38,186,38650,GRESSE-EN-VERCORS,389
38229,38,229,38240,MEYLAN,18177
38249,38,249,38330,MONTBONNOT-SAINT-MARTIN,6039
39470,39,470,39220,LES ROUSSES,3730
40133,40,133,40530,LABENNE,7002
42218,42,218,42000,SAINT-ETIENNE,175792
44162,44,162,44800,ST-HERBLAIN,48135
45258,45,258,45390,PUISEAUX,3482
49347,49,347,49125,TIERCE,4505
53062,53,62,53200,CHATEAU-GONTIER-SUR-MAYENNE,17616
53073,53,73,53800,CONGRIER,910
59220,59,220,59155,FACHES THUMESNIL,18313
59350,59,350,59800,LILLE,236400
59410,59,410,59370,MONS EN BAROEUL,21415
62604,62,604,62152,NEUFCHATEL-HARDELOT,3817
66004,66,4,66210,LES ANGLES,561
69078,69,78,69850,DUERNE,853
69081,69,81,69130,ECULLY,19333
69143,69,143,69250,NEUVILLE SUR SAONE,7650
69382,69,382,69002,LYON 2EME,31689
69385,69,385,69005,LYON 5EME,50749
73235,73,235,73130,SAINT FRANCOIS LONGCHAMP,551
73306,73,306,73450,VALLOIRE,1091
74019,74,19,74370,ARGONAY,3640
74056,74,56,74400,CHAMONIX MONT BLANC,9026
75109,75,109,75009,PARIS 09,60563
77053,77,53,77170,BRIE COMTE ROBERT,19129
78190,78,190,78290,CROISSY SUR SEINE,10367
78362,78,362,78711,MANTES-LA-VILLE,20975
78401,78,401,78250,MEULAN-EN-YVELINES,9081
83019,83,19,83230,BORMES-LES-MIMOSAS,8279
83130,83,130,83210,SOLLIES-PONT,11946
88225,88,225,88220,HADOL,2464
91201,91,201,91210,DRAVEIL,28867
93007,93,7,93150,LE BLANC-MESNIL,57664
93063,93,63,93230,ROMAINVILLE,30171
94069,94,69,94410,ST MAURICE,14307
95277,95,277,95500,GONESSE,26228
95428,95,428,95160,MONTMORENCY,21975
01143,01,143,1220,DIVONNE-LES-BAINS,10190
06030,06,30,6110,LE CANNET,42246
06044,06,44,6480,LA COLLE SUR LOUP,8055
06094,06,94,6470,PEONE,792
06155,06,155,6220,VALLAURIS,27543
06161,06,161,6270,VILLENEUVE-LOUBET,16521
10387,10,387,10000,TROYES,63087
11144,11,144,11510,FITOU,1081
11202,11,202,11370,LEUCATE,4670
11379,11,379,11130,SIGEAN,5629
13215,13,215,13015,MARSEILLE 15EME,77542
18279,18,279,18100,VIERZON,25986
29019,29,19,29200,BREST,142555
2A041,2A,41,20169,BONIFACIO,3247
2A070,2A,70,20111,CASAGLIONE,395
30034,30,34,30127,BELLEGARDE,7438
33009,33,9,33120,ARCACHON,11898
33080,33,80,33140,CADAUJAC,6534
33096,33,96,33560,CARBON BLANC,8336
33167,33,167,33270,FLOIRAC,18278
33312,33,312,33290,PAREMPUYRE,9220
34333,34,333,34110,VIC-LA-GARDIOLE,3401
35032,35,32,35230,BOURGBARRE,4577
37122,37,122,37300,JOUE LES TOURS,38856
40192,40,192,40000,MONT-DE-MARSAN,31220
40326,40,326,40560,VIELLE-ST-GIRONS,1454
44069,44,69,44350,GUERANDE,16687
44074,44,74,44610,INDRE,4085
44201,44,201,44240,SUCE-SUR-ERDRE,7423
45285,45,285,45140,ST JEAN DE LA RUELLE,16678
49015,49,15,49240,AVRILLE,14800
51573,51,573,51430,TINQUEUX,10433
54329,54,329,54300,LUNEVILLE,18191
56083,56,83,56700,HENNEBONT,16467
56107,56,107,56260,LARMOR-PLAGE,8562
56121,56,121,56100,LORIENT,58732
59009,59,9,59650,VILLENEUVE-D'ASCQ,62613
59271,59,271,59760,GRANDE-SYNTHE,22731
59367,59,367,59390,LYS LEZ LANNOY,13794
60157,60,157,60600,CLERMONT,10398
60509,60,509,60700,PONT STE MAXENCE,12724
60684,60,684,60870,VILLERS ST PAUL,6498
64260,64,260,64700,HENDAYE,17404
69096,69,96,69520,GRIGNY,9781
69243,69,243,69170,TARARE,10763
69278,69,278,69730,GENAY,5614
74083,74,83,74920,COMBLOUX,2219
74264,74,264,74950,SCIONZIER,9070
75119,75,119,75019,PARIS 19,185571
77169,77,169,77184,EMERAINVILLE,7691
77326,77,326,77176,NANDY,6306
77373,77,373,77340,PONTAULT COMBAULT,37825
77438,77,438,77400,SAINT THIBAULT DES VIGNES,6427
77445,77,445,77176,SAVIGNY-LE-TEMPLE,30212
77468,77,468,77200,TORCY,22134
77470,77,470,77220,TOURNAN-EN-BRIE,8631
77514,77,514,77270,VILLEPARISIS,26678
78015,78,15,78570,ANDRESY,13449
78092,78,92,78380,BOUGIVAL,8932
78172,78,172,78700,CONFLANS SAINTE HONORINE,35946
78217,78,217,78680,EPONE,6655
78466,78,466,78630,ORGEVAL,6863
78490,78,490,78370,PLAISIR,31303
78686,78,686,78220,VIROFLAY,17100
81004,81,4,81000,ALBI,50625
85288,85,288,85440,TALMONT-SAINT-HILAIRE,8016
87187,87,187,87500,ST YRIEIX LA PERCHE,7150
91027,91,27,91200,ATHIS MONS,36001
91085,91,85,91790,BOISSY-SOUS-SAINT-YON,3875
91228,91,228,91000,EVRY-COURCOURONNES,67317
91272,91,272,91190,GIF SUR YVETTE,21602
91363,91,363,91460,MARCOUSSIS,8295
91549,91,549,91700,SAINTE-GENEVIEVE-DES-BOIS,36140
91631,91,631,91480,VARENNES-JARCY,2331
91691,91,691,91330,YERRES,29527
92019,92,19,92290,CHATENAY-MALABRY,34378
92020,92,20,92320,CHATILLON,36934
92035,92,35,92250,LA GARENNE-COLOMBES,29889
92049,92,49,92120,MONTROUGE,48587
93008,93,8,93000,BOBIGNY,54528
93031,93,31,93800,EPINAY SUR SEINE,54768
93049,93,49,93360,NEUILLY-PLAISANCE,21007
93066,93,66,93200,SAINT-DENIS,113766
93074,93,74,93410,VAUJOURS,7270
94015,94,15,94360,BRY-SUR-MARNE,17723
94046,94,46,94700,MAISONS-ALFORT,56774
95060,95,60,95550,BESSANCOURT,7939
95127,95,127,95800,CERGY,66429
95205,95,205,95440,ECOUEN,7169
95491,95,491,95130,PLESSIS-BOUCHARD (LE),8589
972226,972,226,97227,SAINTE ANNE,4503
01173,01,173,1170,GEX,13391
06114,06,114,6730,SAINT-ANDRE DE LA ROCHE,5724
13086,13,86,13360,ROQUEVAIRE,8837
14225,14,225,14160,DIVES-SUR-MER,5445
24037,24,37,24100,BERGERAC,27408
2A004,2A,4,20090,AJACCIO,72228
2A139,2A,139,20137,LECCI,1869
30334,30,334,30700,UZES,8716
33199,33,199,33470,GUJAN MESTRAS,22334
33236,33,236,33970,LEGE-CAP-FERRET,8522
35093,35,93,35800,DINARD,10707
35226,35,226,35720,PLEUGUENEUC,1954
37195,37,195,37520,LA RICHE,10397
38384,38,384,38590,SAINT-ETIENNE-DE-SAINT-GEOIRS,3250
38485,38,485,38170,SEYSSINET-PARISET,12033
40296,40,296,40510,SEIGNOSSE,3971
41018,41,18,41000,BLOIS,47418
42299,42,299,42600,SAVIGNEUX,3504
44047,44,47,44220,COUERON,22584
50197,50,197,50450,GAVRAY-SUR-SIENNE,1981
56007,56,7,56400,AURAY,14564
59139,59,139,59540,CAUDRY,14261
59178,59,178,59500,DOUAI,40471
59250,59,250,59134,FOURNES-EN-WEPPES,2336
60175,60,175,60100,CREIL,36428
60414,60,414,60160,MONTATAIRE,13811
60612,60,612,60300,SENLIS,15386
66003,66,3,66110,AMELIE LES BAINS,3589
69088,69,88,69270,FONTAINES SUR SAONE,7163
69163,69,163,69650,QUINCIEUX,3545
73008,73,8,73100,AIX LES BAINS,31040
73109,73,109,73220,EPIERRE,786
73150,73,150,73210,LA PLAGNE TARENTAISE,3894
74189,74,189,74130,MONT-SAXONNEX,1721
75101,75,101,75001,PARIS 01,16055
76341,76,341,76700,HARFLEUR,8414
77096,77,96,77590,CHARTRETTES,2599
77108,77,108,77500,CHELLES,55448
77152,77,152,77190,DAMMARIE LES LYS,22274
77186,77,186,77300,FONTAINEBLEAU,16159
77251,77,251,77127,LIEUSAINT,13947
77385,77,385,77510,REBAIS,2316
77449,77,449,77700,SERRIS,9584
78124,78,124,78420,CARRIERES SUR SEINE,15376
78158,78,158,78150,LE CHESNAY-ROCQUENCOURT,31871
78297,78,297,78280,GUYANCOURT,29932
78311,78,311,78800,HOUILLES,33147
78380,78,380,78580,MAULE,6102
78396,78,396,78600,MESNIL-LE-ROI (LE),6436
78650,78,650,78110,VESINET (LE),16496
83016,83,16,83330,LE BEAUSSET,10020
83027,83,27,83740,LA CADIERE D AZUR,5672
83126,83,126,83500,LA SEYNE SUR MER,63749
83144,83,144,83160,LA VALETTE DU VAR,24346
83153,83,153,83430,SAINT-MANDRIER-SUR-MER,6163
84147,84,147,84530,VILLELAURE,3442
91421,91,421,91230,MONTGERON,24053
91477,91,477,91120,PALAISEAU,35568
91600,91,600,91450,SOISY-SUR-SEINE,7351
91657,91,657,91270,VIGNEUX SUR SEINE,31575
91685,91,685,91700,VILLIERS-SUR-ORGE,4639
92064,92,64,92210,SAINT-CLOUD,30610
93013,93,13,93350,LE BOURGET,15948
93046,93,46,93190,LIVRY-GARGAN,45908
93064,93,64,93110,ROSNY-SOUS-BOIS,46198
93070,93,70,93400,SAINT-OUEN-SUR-SEINE,50826
94047,94,47,94520,MANDRES-LES-ROSES,4825
94059,94,59,94420,LE PLESSIS-TREVISE,19907
94065,94,65,94150,RUNGIS,5724
94081,94,81,94400,VITRY-SUR-SEINE,95969
95056,95,56,95270,BELLOY-EN-FRANCE,2212
95256,95,256,95740,FREPILLON,3386
95424,95,424,95370,MONTIGNY LES CORMEILLES,21638
95452,95,452,95590,NOINTEL,870
972229,972,229,97233,SCHOELCHER,19830
01244,01,244,1800,MEXIMIEUX,8062
02722,02,722,2200,SOISSONS,29363
06057,06,57,6440,L'ESCARENE,2572
06084,06,84,6370,MOUANS-SARTOUX,10169
06108,06,108,6550,LA ROQUETTE SUR SIAGNE,5479
06120,06,120,6660,SAINT-ETIENNE-DE-TINEE,1654
07100,07,100,7140,GRAVIERES,518
07259,07,259,7700,SAINT-JUST-D'ARDECHE,1725
10333,10,333,10120,SAINT ANDRE LES VERGERS,12974
13203,13,203,13003,MARSEILLE 3EME,51986
17415,17,415,17100,SAINTES,26694
17421,17,421,17600,SAUJON,7297
22136,22,136,22600,LOUDEAC,9989
25084,25,84,25320,BOUSSIERES,1183
26064,26,64,26120,CHABEUIL,6993
30062,30,62,30420,CALVISSON,5997
31116,31,116,31780,CASTELGINEST,10799
33119,33,119,33150,CENON,25723
33318,33,318,33600,PESSAC,66007
33376,33,376,33160,SAINT AUBIN DE MEDOC,7709
33529,33,529,33260,LA TESTE-DE-BUCH,26546
34032,34,32,34500,BEZIERS,79550
34039,34,39,34140,BOUZIGUES,1667
34152,34,152,34380,MAS-DE-LONDRES,682
34307,34,307,34160,SUSSARGUES,2859
34324,34,324,34350,VALRAS-PLAGE,4264
34327,34,327,34740,VENDARGUES,6507
35288,35,288,35400,SAINT-MALO,48141
37109,37,109,37230,FONDETTES,10824
38179,38,179,38610,GIERES,7220
